"[(~a_19-< ~d_31,~a_0),~a_0,~d_31]","[(a_19-< ~d_31,d_40,~a_0),~a_0,d_40,~d_31]","[(a_19-< ~d_31,d_40,~a_0),~a_0,d_40,~d_31]"
"[(a_19-<a_12),(a_12-< ~a_0),~a_0]","[(~a_19-< ~d_28,a_12),(a_12-< ~a_0),~a_0,~d_28]","[(~a_19-< ~d_28,a_12),(a_12-< ~a_0),~a_0,~d_28]"
"[(a_19-<a_12),(a_12-< ~a_0),~a_0]","[(~a_19-< ~d_29,~a_0),~a_0,~d_29]","[(~a_19-< ~d_29,~a_0),~a_0,~d_29]"
"[(a_19-<a_12),(a_12-< ~a_0),~a_0]","[(~a_19-<d_30,a_12),(a_12-< ~a_0),~a_0,d_30]","[(~a_19-<d_30,a_12),(a_12-< ~a_0),~a_0,d_30]"
"[(a_19-<a_12),(a_12-< ~a_0),~a_0]","[(~a_19-< ~d_31,~a_0),~a_0,~d_31]","[(~a_19-< ~d_31,~a_0),~a_0,~d_31]"
"[(~a_17-<a_4,~a_1,a_10,d_41),d_41,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0,~a_1,a_4]","[(a_17-<a_10,d_41,a_4,d_45,~a_1),~a_1,d_45,a_4,d_41,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0]","[(a_17-<a_10,d_41,a_4,d_45,~a_1),~a_1,d_45,a_4,d_41,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0]"
"[(~a_17-<a_4,d_42,~a_1,a_10),(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0,~a_1,d_42,a_4]","[(a_17-<a_10,d_42,a_4,d_46,~a_1),~a_1,d_46,a_4,d_42,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0]","[(a_17-<a_10,d_42,a_4,d_46,~a_1),~a_1,d_46,a_4,d_42,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0]"
"[(~a_17-<a_2,a_9,d_43,~a_0),~a_0,d_43,a_9,a_2]","[(a_17-<d_43,a_9,~a_0,a_2,d_47),d_47,a_2,~a_0,a_9,d_43]","[(a_17-<d_43,a_9,~a_0,a_2,d_47),d_47,a_2,~a_0,a_9,d_43]"
"[(~a_17-<a_2,a_9,d_44,~a_0),~a_0,d_44,a_9,a_2]","[(a_17-<d_44,a_9,~a_0,a_2,d_48),d_48,a_2,~a_0,a_9,d_44]","[(a_17-<d_44,a_9,~a_0,a_2,d_48),d_48,a_2,~a_0,a_9,d_44]"
"[(a_17-<a_10,a_4,~a_1),~a_1,a_4,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0]","[(~a_17-<a_4,~a_1,a_10,d_41),d_41,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0,~a_1,a_4]","[(~a_17-<a_4,~a_1,a_10,d_41),d_41,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0,~a_1,a_4]"
"[(a_17-<a_10,a_4,~a_1),~a_1,a_4,(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0]","[(~a_17-<a_4,d_42,~a_1,a_10),(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0,~a_1,d_42,a_4]","[(~a_17-<a_4,d_42,~a_1,a_10),(a_10-< ~a_0,a_2,a_9),a_9,a_2,~a_0,~a_1,d_42,a_4]"
"[(~a_16-<a_2,a_9,d_49,~a_0),~a_0,d_49,a_9,a_2]","[(a_16-<d_49,d_53,a_9,~a_0,a_2),a_2,~a_0,a_9,d_53,d_49]","[(a_16-<d_49,d_53,a_9,~a_0,a_2),a_2,~a_0,a_9,d_53,d_49]"
"[(~a_16-<a_2,a_9,d_49,~a_0),~a_0,d_49,a_9,a_2]","[(a_16-<d_49,a_9,~a_0,a_2,~d_54),~d_54,a_2,~a_0,a_9,d_49]","[(a_16-<d_49,a_9,~a_0,a_2,~d_54),~d_54,a_2,~a_0,a_9,d_49]"
"[(~a_16-<a_2,a_9,~d_50,~a_0),~a_0,~d_50,a_9,a_2]","[(a_16-< ~d_50,a_9,~a_0,a_2,d_55),d_55,a_2,~a_0,a_9,~d_50]","[(a_16-< ~d_50,a_9,~a_0,a_2,d_55),d_55,a_2,~a_0,a_9,~d_50]"
"[(~a_16-<a_2,a_9,~d_50,~a_0),~a_0,~d_50,a_9,a_2]","[(a_16-< ~d_50,a_9,~a_0,a_2,~d_56),~d_56,a_2,~a_0,a_9,~d_50]","[(a_16-< ~d_50,a_9,~a_0,a_2,~d_56),~d_56,a_2,~a_0,a_9,~d_50]"
"[(~a_16-<a_2,a_9,~a_0,d_51),d_51,~a_0,a_9,a_2]","[(a_16-< ~d_57,d_51,a_9,~a_0,a_2),a_2,~a_0,a_9,d_51,~d_57]","[(a_16-< ~d_57,d_51,a_9,~a_0,a_2),a_2,~a_0,a_9,d_51,~d_57]"
"[(~a_16-<a_2,a_9,~a_0,d_51),d_51,~a_0,a_9,a_2]","[(a_16-<d_51,a_9,d_58,~a_0,a_2),a_2,~a_0,d_58,a_9,d_51]","[(a_16-<d_51,a_9,d_58,~a_0,a_2),a_2,~a_0,d_58,a_9,d_51]"
"[(~a_16-< ~d_52,~a_1,~a_7,a_6),a_6,~a_7,~a_1,~d_52]","[(a_16-<d_59,~d_52,~a_7,~a_1,a_6),a_6,~a_1,~a_7,~d_52,d_59]","[(a_16-<d_59,~d_52,~a_7,~a_1,a_6),a_6,~a_1,~a_7,~d_52,d_59]"
"[(a_18-<a_2,a_9,d_60,~a_0),~a_0,d_60,a_9,a_2]","[(~a_18-<d_64,d_60,a_9,~a_0,a_2),a_2,~a_0,a_9,d_60,d_64]","[(~a_18-<d_64,d_60,a_9,~a_0,a_2),a_2,~a_0,a_9,d_60,d_64]"
"[(a_18-<d_61,~a_0),~a_0,d_61]","[(~a_18-<d_61,~a_0,d_65),d_65,~a_0,d_61]","[(~a_18-<d_61,~a_0,d_65),d_65,~a_0,d_61]"
"[(a_18-<d_63,~a_0),~a_0,d_63]","[(~a_18-<d_63,~d_67,~a_0),~a_0,~d_67,d_63]","[(~a_18-<d_63,~d_67,~a_0),~a_0,~d_67,d_63]"
arg1,arg2,defeater
"[(a_19-<d_20,a_1,a_10,~a_11),(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3,a_1,d_20]","[(~a_19-<d_20,a_10,~a_11,d_24,a_1),a_1,d_24,(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3,d_20]","[(~a_19-<d_20,a_10,~a_11,d_24,a_1),a_1,d_24,(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3,d_20]"
"[(a_19-<a_1,d_21,a_10,~a_11),(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3,a_1,d_21]","[(~a_19-<a_10,~a_11,a_1,d_21,d_25),d_25,d_21,a_1,(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3]","[(~a_19-<a_10,~a_11,a_1,d_21,d_25),d_25,d_21,a_1,(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3]"
"[(a_19-<a_1,d_22,a_3),a_3,d_22,a_1]","[(~a_19-<a_1,d_22,a_3,~d_26),~d_26,a_3,d_22,a_1]","[(~a_19-<a_1,d_22,a_3,~d_26),~d_26,a_3,d_22,a_1]"
"[(a_19-<a_2,d_23,a_6),a_6,d_23,a_2]","[(~a_19-<a_2,d_27,d_23,a_6),a_6,d_23,d_27,a_2]","[(~a_19-<a_2,d_27,d_23,a_6),a_6,d_23,d_27,a_2]"
"[(~a_19-<a_10,~a_11,a_1),a_1,(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3]","[(a_19-<d_20,a_1,a_10,~a_11),(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3,a_1,d_20]","[(a_19-<d_20,a_1,a_10,~a_11),(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3,a_1,d_20]"
"[(~a_19-<a_10,~a_11,a_1),a_1,(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3]","[(a_19-<a_1,d_21,a_10,~a_11),(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3,a_1,d_21]","[(a_19-<a_1,d_21,a_10,~a_11),(~a_11-<a_2,a_6),a_6,a_2,(a_10-<a_1,a_3),a_3,a_1,d_21]"
"[(~a_18-<a_2,d_28,a_6),a_6,d_28,a_2]","[(a_18-<a_2,~d_32,d_28,a_6),a_6,d_28,~d_32,a_2]","[(a_18-<a_2,~d_32,d_28,a_6),a_6,d_28,~d_32,a_2]"
"[(~a_18-<a_2,d_28,a_6),a_6,d_28,a_2]","[(a_18-<a_2,d_33,d_28,a_6),a_6,d_28,d_33,a_2]","[(a_18-<a_2,d_33,d_28,a_6),a_6,d_28,d_33,a_2]"
"[(~a_18-<a_2,d_28,a_6),a_6,d_28,a_2]","[(a_18-<a_2,d_28,~d_34,a_6),a_6,~d_34,d_28,a_2]","[(a_18-<a_2,d_28,~d_34,a_6),a_6,~d_34,d_28,a_2]"
"[(~a_18-<a_14,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,(a_14-<a_8,a_2),a_8]","[(a_18-<a_14,d_29,~d_35,~a_11),(~a_11-<a_2,a_6),a_6,a_2,~d_35,d_29,(a_14-<a_8,a_2),a_8]","[(a_18-<a_14,d_29,~d_35,~a_11),(~a_11-<a_2,a_6),a_6,a_2,~d_35,d_29,(a_14-<a_8,a_2),a_8]"
"[(~a_18-<a_14,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,(a_14-<a_8,a_2),a_8]","[(a_18-<a_14,d_36,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,d_36,(a_14-<a_8,a_2),a_8]","[(a_18-<a_14,d_36,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,d_36,(a_14-<a_8,a_2),a_8]"
"[(~a_18-<a_14,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,(a_14-<a_8,a_2),a_8]","[(a_18-<d_37,a_14,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,(a_14-<a_8,a_2),a_8,d_37]","[(a_18-<d_37,a_14,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,(a_14-<a_8,a_2),a_8,d_37]"
"[(~a_18-<a_2,a_8,d_30),d_30,a_8,a_2]","[(a_18-<a_2,~d_38,a_8,d_30),d_30,a_8,~d_38,a_2]","[(a_18-<a_2,~d_38,a_8,d_30),d_30,a_8,~d_38,a_2]"
"[(~a_18-<a_2,a_8,d_30),d_30,a_8,a_2]","[(a_18-<a_2,d_39,a_8,d_30),d_30,a_8,d_39,a_2]","[(a_18-<a_2,d_39,a_8,d_30),d_30,a_8,d_39,a_2]"
"[(~a_18-<a_2,a_8,d_31),d_31,a_8,a_2]","[(a_18-<a_2,a_8,d_40,d_31),d_31,d_40,a_8,a_2]","[(a_18-<a_2,a_8,d_40,d_31),d_31,d_40,a_8,a_2]"
"[(a_18-<a_14,~a_11),(~a_11-<a_2,a_6),a_6,a_2,(a_14-<a_8,a_2),a_8]","[(~a_18-<a_14,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,(a_14-<a_8,a_2),a_8]","[(~a_18-<a_14,d_29,~a_11),(~a_11-<a_2,a_6),a_6,a_2,d_29,(a_14-<a_8,a_2),a_8]"
"[(~a_16-< ~d_41,a_1,a_8,a_5),a_5,a_8,a_1,~d_41]","[(a_16-<d_45,a_5,a_1,a_8,~d_41),~d_41,a_8,a_1,a_5,d_45]","[(a_16-<d_45,a_5,a_1,a_8,~d_41),~d_41,a_8,a_1,a_5,d_45]"
"[(~a_16-<d_42,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_42]","[(a_16-< ~d_46,d_42,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_42,~d_46]","[(a_16-< ~d_46,d_42,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_42,~d_46]"
"[(~a_16-<d_43,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_43]","[(a_16-<d_43,d_47,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_47,d_43]","[(a_16-<d_43,d_47,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_47,d_43]"
"[(~a_16-<a_12,~d_44),~d_44,(a_12-<a_8,a_5,a_1),a_1,a_5,a_8]","[(a_16-< ~d_48,a_12,~d_44),~d_44,(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,~d_48]","[(a_16-< ~d_48,a_12,~d_44),~d_44,(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,~d_48]"
"[(a_16-<a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8]","[(~a_16-< ~d_41,a_1,a_8,a_5),a_5,a_8,a_1,~d_41]","[(~a_16-< ~d_41,a_1,a_8,a_5),a_5,a_8,a_1,~d_41]"
"[(a_16-<a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8]","[(~a_16-<d_42,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_42]","[(~a_16-<d_42,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_42]"
"[(a_16-<a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8]","[(~a_16-<d_43,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_43]","[(~a_16-<d_43,a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8,d_43]"
"[(a_16-<a_12),(a_12-<a_8,a_5,a_1),a_1,a_5,a_8]","[(~a_16-<a_12,~d_44),~d_44,(a_12-<a_8,a_5,a_1),a_1,a_5,a_8]","[(~a_16-<a_12,~d_44),~d_44,(a_12-<a_8,a_5,a_1),a_1,a_5,a_8]"
"[(a_17-<a_14,~a_13,~d_49),~d_49,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]","[(~a_17-<d_53,a_14,~a_13,~d_49),~d_49,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_53]","[(~a_17-<d_53,a_14,~a_13,~d_49),~d_49,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_53]"
"[(a_17-<a_14,~a_13,~d_49),~d_49,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]","[(~a_17-<d_54,a_14,~a_13,~d_49),~d_49,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_54]","[(~a_17-<d_54,a_14,~a_13,~d_49),~d_49,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_54]"
"[(a_17-<a_2,a_8,d_50),d_50,a_8,a_2]","[(~a_17-<a_2,a_8,d_55,d_50),d_50,d_55,a_8,a_2]","[(~a_17-<a_2,a_8,d_55,d_50),d_50,d_55,a_8,a_2]"
"[(a_17-<a_14,~a_13,d_51),d_51,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]","[(~a_17-< ~d_56,a_14,~a_13,d_51),d_51,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,~d_56]","[(~a_17-< ~d_56,a_14,~a_13,d_51),d_51,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,~d_56]"
"[(a_17-<d_52,a_14,~a_13),(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_52]","[(~a_17-<d_57,d_52,a_14,~a_13),(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_52,d_57]","[(~a_17-<d_57,d_52,a_14,~a_13),(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_52,d_57]"
"[(~a_17-<a_14,~a_13),(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]","[(a_17-<a_14,~a_13,~d_49),~d_49,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]","[(a_17-<a_14,~a_13,~d_49),~d_49,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]"
"[(~a_17-<a_14,~a_13),(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]","[(a_17-<a_14,~a_13,d_51),d_51,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]","[(a_17-<a_14,~a_13,d_51),d_51,(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]"
"[(~a_17-<a_14,~a_13),(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8]","[(a_17-<d_52,a_14,~a_13),(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_52]","[(a_17-<d_52,a_14,~a_13),(~a_13<-a_6,a_3,a_1),a_1,a_3,a_6,(a_14-<a_8,a_2),a_2,a_8,d_52]"
"[(a_15-<a_2,d_58,a_8),a_8,d_58,a_2]","[(~a_15-<a_2,d_58,a_8,d_62),d_62,a_8,d_58,a_2]","[(~a_15-<a_2,d_58,a_8,d_62),d_62,a_8,d_58,a_2]"
"[(a_15-<a_2,d_58,a_8),a_8,d_58,a_2]","[(~a_15-<a_2,d_58,a_8,~d_63),~d_63,a_8,d_58,a_2]","[(~a_15-<a_2,d_58,a_8,~d_63),~d_63,a_8,d_58,a_2]"
"[(a_15-<a_2,d_58,a_8),a_8,d_58,a_2]","[(~a_15-<a_2,d_64,d_58,a_8),a_8,d_58,d_64,a_2]","[(~a_15-<a_2,d_64,d_58,a_8),a_8,d_58,d_64,a_2]"
"[(a_15-<a_2,a_8,~d_59),~d_59,a_8,a_2]","[(~a_15-<a_2,a_8,~d_59,d_65),d_65,~d_59,a_8,a_2]","[(~a_15-<a_2,a_8,~d_59,d_65),d_65,~d_59,a_8,a_2]"
"[(a_15-<a_2,a_8,d_60),d_60,a_8,a_2]","[(~a_15-<a_2,a_8,d_60,~d_66),~d_66,d_60,a_8,a_2]","[(~a_15-<a_2,a_8,d_60,~d_66),~d_66,d_60,a_8,a_2]"
arg1,arg2,defeater
"[(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,~d_65),~d_65,~a_3]","[(~a_18-< ~a_3,~d_65),~d_65,~a_3]"
"[(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,d_67),d_67,~a_3]","[(~a_18-< ~a_3,d_67),d_67,~a_3]"
"[(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,d_68),d_68,~a_3]","[(~a_18-< ~a_3,d_68),d_68,~a_3]"
"[(~a_15-< ~d_20,a_1,a_8,~a_3),~a_3,a_8,a_1,~d_20]","[(a_15-< ~a_3,a_1,~d_24,~d_20,a_8),a_8,~d_20,~d_24,a_1,~a_3]","[(a_15-< ~a_3,a_1,~d_24,~d_20,a_8),a_8,~d_20,~d_24,a_1,~a_3]"
"[(~a_15-< ~d_20,a_1,a_8,~a_3),~a_3,a_8,a_1,~d_20]","[(a_15-< ~a_3,a_1,~d_20,a_8,d_25),d_25,a_8,~d_20,a_1,~a_3]","[(a_15-< ~a_3,a_1,~d_20,a_8,d_25),d_25,a_8,~d_20,a_1,~a_3]"
"[(~a_15-< ~d_20,a_1,a_8,~a_3),~a_3,a_8,a_1,~d_20]","[(a_15-< ~a_3,d_26,a_1,~d_20,a_8),a_8,~d_20,a_1,d_26,~a_3]","[(a_15-< ~a_3,d_26,a_1,~d_20,a_8),a_8,~d_20,a_1,d_26,~a_3]"
"[(~a_15-< ~d_20,a_1,a_8,~a_3),~a_3,a_8,a_1,~d_20]","[(a_15-< ~a_3,a_1,~d_27,~d_20,a_8),a_8,~d_20,~d_27,a_1,~a_3]","[(a_15-< ~a_3,a_1,~d_27,~d_20,a_8),a_8,~d_20,~d_27,a_1,~a_3]"
"[(~a_15-<d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21]","[(a_15-<d_21,a_10,d_28),d_28,(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21]","[(a_15-<d_21,a_10,d_28),d_28,(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21]"
"[(~a_15-<d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21]","[(a_15-<d_29,d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21,d_29]","[(a_15-<d_29,d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21,d_29]"
"[(~a_15-<d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21]","[(a_15-<d_30,d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21,d_30]","[(a_15-<d_30,d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21,d_30]"
"[(~a_15-<a_1,a_8,d_22,~a_3),~a_3,d_22,a_8,a_1]","[(a_15-< ~a_3,d_22,a_1,a_8,d_31),d_31,a_8,a_1,d_22,~a_3]","[(a_15-< ~a_3,d_22,a_1,a_8,d_31),d_31,a_8,a_1,d_22,~a_3]"
"[(~a_15-<a_1,a_8,d_22,~a_3),~a_3,d_22,a_8,a_1]","[(a_15-< ~a_3,d_22,a_1,a_8,d_32),d_32,a_8,a_1,d_22,~a_3]","[(a_15-< ~a_3,d_22,a_1,a_8,d_32),d_32,a_8,a_1,d_22,~a_3]"
"[(~a_15-<a_1,a_8,~a_3,d_23),d_23,~a_3,a_8,a_1]","[(a_15-< ~a_3,d_23,a_1,d_33,a_8),a_8,d_33,a_1,d_23,~a_3]","[(a_15-< ~a_3,d_23,a_1,d_33,a_8),a_8,d_33,a_1,d_23,~a_3]"
"[(a_15-<a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8]","[(~a_15-< ~d_20,a_1,a_8,~a_3),~a_3,a_8,a_1,~d_20]","[(~a_15-< ~d_20,a_1,a_8,~a_3),~a_3,a_8,a_1,~d_20]"
"[(a_15-<a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8]","[(~a_15-<d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21]","[(~a_15-<d_21,a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8,d_21]"
"[(a_15-<a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8]","[(~a_15-<a_1,a_8,d_22,~a_3),~a_3,d_22,a_8,a_1]","[(~a_15-<a_1,a_8,d_22,~a_3),~a_3,d_22,a_8,a_1]"
"[(a_15-<a_10),(a_10-<a_8,a_1,~a_3),~a_3,a_1,a_8]","[(~a_15-<a_1,a_8,~a_3,d_23),d_23,~a_3,a_8,a_1]","[(~a_15-<a_1,a_8,~a_3,d_23),d_23,~a_3,a_8,a_1]"
"[(~a_19-<d_34,~a_3),~a_3,d_34]","[(a_19-< ~d_38,d_34,~a_3),~a_3,d_34,~d_38]","[(a_19-< ~d_38,d_34,~a_3),~a_3,d_34,~d_38]"
"[(~a_19-<d_34,~a_3),~a_3,d_34]","[(a_19-<d_34,~a_3,d_39),d_39,~a_3,d_34]","[(a_19-<d_34,~a_3,d_39),d_39,~a_3,d_34]"
"[(~a_19-<d_35,a_13),(a_13-< ~a_3),~a_3,d_35]","[(a_19-<d_35,a_13,d_40),d_40,(a_13-< ~a_3),~a_3,d_35]","[(a_19-<d_35,a_13,d_40),d_40,(a_13-< ~a_3),~a_3,d_35]"
"[(~a_19-<d_35,a_13),(a_13-< ~a_3),~a_3,d_35]","[(a_19-<d_35,a_13,d_41),d_41,(a_13-< ~a_3),~a_3,d_35]","[(a_19-<d_35,a_13,d_41),d_41,(a_13-< ~a_3),~a_3,d_35]"
"[(~a_19-<d_35,a_13),(a_13-< ~a_3),~a_3,d_35]","[(~a_18-< ~a_3,~d_65),~d_65,~a_3]","[(~a_18-< ~a_3,~d_65),~d_65,~a_3]"
"[(~a_19-<d_35,a_13),(a_13-< ~a_3),~a_3,d_35]","[(~a_18-< ~a_3,d_67),d_67,~a_3]","[(~a_18-< ~a_3,d_67),d_67,~a_3]"
"[(~a_19-<d_35,a_13),(a_13-< ~a_3),~a_3,d_35]","[(~a_18-< ~a_3,d_68),d_68,~a_3]","[(~a_18-< ~a_3,d_68),d_68,~a_3]"
"[(~a_19-<a_13,d_36),d_36,(a_13-< ~a_3),~a_3]","[(a_19-< ~d_42,a_13,d_36),d_36,(a_13-< ~a_3),~a_3,~d_42]","[(a_19-< ~d_42,a_13,d_36),d_36,(a_13-< ~a_3),~a_3,~d_42]"
"[(~a_19-<a_13,d_36),d_36,(a_13-< ~a_3),~a_3]","[(a_19-<d_43,a_13,d_36),d_36,(a_13-< ~a_3),~a_3,d_43]","[(a_19-<d_43,a_13,d_36),d_36,(a_13-< ~a_3),~a_3,d_43]"
"[(~a_19-<a_13,d_36),d_36,(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,~d_65),~d_65,~a_3]","[(~a_18-< ~a_3,~d_65),~d_65,~a_3]"
"[(~a_19-<a_13,d_36),d_36,(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,d_67),d_67,~a_3]","[(~a_18-< ~a_3,d_67),d_67,~a_3]"
"[(~a_19-<a_13,d_36),d_36,(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,d_68),d_68,~a_3]","[(~a_18-< ~a_3,d_68),d_68,~a_3]"
"[(~a_19-<a_13,d_37),d_37,(a_13-< ~a_3),~a_3]","[(a_19-< ~d_44,a_13,d_37),d_37,(a_13-< ~a_3),~a_3,~d_44]","[(a_19-< ~d_44,a_13,d_37),d_37,(a_13-< ~a_3),~a_3,~d_44]"
"[(~a_19-<a_13,d_37),d_37,(a_13-< ~a_3),~a_3]","[(a_19-<d_45,a_13,d_37),d_37,(a_13-< ~a_3),~a_3,d_45]","[(a_19-<d_45,a_13,d_37),d_37,(a_13-< ~a_3),~a_3,d_45]"
"[(~a_19-<a_13,d_37),d_37,(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,~d_65),~d_65,~a_3]","[(~a_18-< ~a_3,~d_65),~d_65,~a_3]"
"[(~a_19-<a_13,d_37),d_37,(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,d_67),d_67,~a_3]","[(~a_18-< ~a_3,d_67),d_67,~a_3]"
"[(~a_19-<a_13,d_37),d_37,(a_13-< ~a_3),~a_3]","[(~a_18-< ~a_3,d_68),d_68,~a_3]","[(~a_18-< ~a_3,d_68),d_68,~a_3]"
"[(a_19-<a_13),(a_13-< ~a_3),~a_3]","[(~a_19-<d_34,~a_3),~a_3,d_34]","[(~a_19-<d_34,~a_3),~a_3,d_34]"
"[(a_19-<a_13),(a_13-< ~a_3),~a_3]","[(~a_19-<d_35,a_13),(a_13-< ~a_3),~a_3,d_35]","[(~a_19-<d_35,a_13),(a_13-< ~a_3),~a_3,d_35]"
